93.963,2238.623,189.408 
93.963,2188.623,186.914 
93.963,2138.623,191.665 
93.963,2088.623,205.072 
93.963,2038.623,222.933 
93.963,1988.623,234.569 
93.963,1938.623,231.967 
93.963,1888.623,214.889 
93.963,1838.623,190.113 
93.963,1788.623,166.652 
93.963,1738.623,149.448 
93.963,1688.623,137.098 
93.963,1638.623,126.659 
93.963,1588.623,119.202 
93.963,1538.623,113.346 
93.963,1488.623,106.914 
93.963,1438.623,101.826 
93.963,1388.623,97.668 
93.963,1338.623,91.326 
93.963,1288.623,95.959 
93.963,1238.623,112.906 
93.963,1188.623,123.67 
93.963,1138.623,122.382 
93.963,1088.623,107.809 
93.963,1038.623,82.553 
93.963,988.623,77.795 
93.963,938.623,77.795 
93.963,888.623,78.044 
93.963,838.623,77.17 
93.963,788.623,75.083 
93.963,738.623,75.109 
93.963,688.623,76.735 
93.963,638.623,79.341 
93.963,588.623,83.483 
93.963,538.623,89.882 
93.963,488.623,97.522 
93.963,438.623,106.24 
93.963,388.623,117.07 
93.963,338.623,129.503 
93.963,288.623,140.83 
93.963,238.623,149.278 
93.963,188.623,154.004 
93.963,138.623,153.776 
93.963,88.623,150.666 
93.963,38.623,147.12 
143.963,6738.623,331.49 
143.963,6688.623,348.594 
143.963,6638.623,356.775 
143.963,6588.623,338.305 
143.963,6538.623,365.044 
143.963,6488.623,384.133 
143.963,6438.623,393.873 
143.963,6388.623,400.433 
143.963,6338.623,400.078 
143.963,6288.623,395.121 
143.963,6238.623,386.655 
143.963,6188.623,357.76 
143.963,6138.623,337.109 
143.963,6088.623,307.438 
143.963,6038.623,329.181 
143.963,5988.623,353.462 
143.963,5938.623,358.457 
143.963,5888.623,355.81 
143.963,5838.623,347.806 
143.963,5788.623,361.369 
143.963,5738.623,381.685 
143.963,5688.623,374.057 
143.963,5638.623,355.689 
143.963,5588.623,368.494 
143.963,5538.623,390.229 
143.963,5488.623,394.206 
143.963,5438.623,394.246 
143.963,5388.623,401.656 
143.963,5338.623,408.738 
143.963,5288.623,394.346 
143.963,5238.623,358.806 
143.963,5188.623,328.785 
143.963,5138.623,314.975 
143.963,5088.623,301.989 
143.963,5038.623,283.302 
143.963,4988.623,265.825 
143.963,4938.623,253.085 
143.963,4888.623,247.782 
143.963,4838.623,246.457 
143.963,4788.623,247.501 
143.963,4738.623,251.072 
143.963,4688.623,251.536 
143.963,4638.623,249.976 
143.963,4588.623,230.096 
143.963,4538.623,213.423 
143.963,4488.623,211.021 
143.963,4438.623,198.794 
143.963,4388.623,189.182 
143.963,4338.623,186.699 
143.963,4288.623,182.799 
143.963,4238.623,181.111 
143.963,4188.623,172.94 
143.963,4138.623,160.724 
143.963,4088.623,150.447 
143.963,4038.623,136.674 
143.963,3988.623,126.333 
143.963,3938.623,114.8 
143.963,3888.623,99.668 
143.963,3838.623,96.826 
143.963,3788.623,101.887 
143.963,3738.623,108.745 
143.963,3688.623,113.101 
143.963,3638.623,109.826 
143.963,3588.623,110.128 
143.963,3538.623,110.595 
143.963,3488.623,113.526 
143.963,3438.623,123.063 
143.963,3388.623,133.057 
143.963,3338.623,135.884 
143.963,3288.623,132.365 
143.963,3238.623,132.853 
143.963,3188.623,139.739 
143.963,3138.623,158 
143.963,3088.623,172.615 
143.963,3038.623,173.042 
143.963,2988.623,157.773 
143.963,2938.623,148.058 
143.963,2888.623,138.528 
143.963,2838.623,138.698 
143.963,2788.623,158.032 
143.963,2738.623,137.039 
143.963,2688.623,133.371 
143.963,2638.623,133.456 
143.963,2588.623,133.371 
143.963,2538.623,152.146 
143.963,2488.623,132.881 
143.963,2438.623,135.324 
143.963,2388.623,165.208 
143.963,2338.623,196.296 
143.963,2288.623,195.939 
143.963,2238.623,182.649 
143.963,2188.623,172.372 
143.963,2138.623,175.987 
143.963,2088.623,198.157 
143.963,2038.623,221.871 
143.963,1988.623,245.663 
143.963,1938.623,240.714 
143.963,1888.623,217.099 
143.963,1838.623,186.454 
143.963,1788.623,154.68 
143.963,1738.623,142.959 
143.963,1688.623,132.658 
143.963,1638.623,122.924 
143.963,1588.623,115.854 
143.963,1538.623,110.645 
143.963,1488.623,103.405 
143.963,1438.623,101.123 
143.963,1388.623,100.991 
143.963,1338.623,78.025 
143.963,1288.623,82.428 
143.963,1238.623,135.29 
143.963,1188.623,148.586 
143.963,1138.623,140.028 
143.963,1088.623,112.854 
143.963,1038.623,77.795 
143.963,988.623,77.795 
143.963,938.623,78.016 
143.963,888.623,79.832 
143.963,838.623,75.165 
143.963,788.623,70.593 
143.963,738.623,71.233 
143.963,688.623,73.893 
143.963,638.623,77.027 
143.963,588.623,80.958 
143.963,538.623,87.476 
143.963,488.623,95.503 
143.963,438.623,103.122 
143.963,388.623,112.937 
143.963,338.623,125.821 
143.963,288.623,137.146 
143.963,238.623,146.001 
143.963,188.623,152.37 
143.963,138.623,151.901 
143.963,88.623,145.825 
143.963,38.623,140.562 
193.963,6738.623,314.94 
193.963,6688.623,314.155 
193.963,6638.623,371.819 
193.963,6588.623,392.828 
193.963,6538.623,404.164 
193.963,6488.623,408.876 
193.963,6438.623,423.763 
193.963,6388.623,438.305 
193.963,6338.623,424.037 
193.963,6288.623,405.397 
193.963,6238.623,395.09 
193.963,6188.623,382.875 
193.963,6138.623,352.761 
193.963,6088.623,307.219 
193.963,6038.623,315.248 
193.963,5988.623,342.537 
193.963,5938.623,337.311 
193.963,5888.623,334.95 
193.963,5838.623,318.65 
193.963,5788.623,352.422 
193.963,5738.623,378.653 
193.963,5688.623,356.281 
193.963,5638.623,342.483 
193.963,5588.623,356.964 
193.963,5538.623,380.102 
193.963,5488.623,375.573 
193.963,5438.623,384.454 
193.963,5388.623,399.23 
193.963,5338.623,409.202 
193.963,5288.623,386.325 
193.963,5238.623,354.503 
193.963,5188.623,321.487 
193.963,5138.623,302.633 
193.963,5088.623,287.239 
193.963,5038.623,269.89 
193.963,4988.623,257.35 
193.963,4938.623,251.132 
193.963,4888.623,249.162 
193.963,4838.623,252.027 
193.963,4788.623,261.521 
193.963,4738.623,274.486 
193.963,4688.623,265.211 
193.963,4638.623,270.608 
193.963,4588.623,236.305 
193.963,4538.623,221.697 
193.963,4488.623,226.11 
193.963,4438.623,215.356 
193.963,4388.623,195.184 
193.963,4338.623,196.53 
193.963,4288.623,187.245 
193.963,4238.623,186.337 
193.963,4188.623,191.81 
193.963,4138.623,177.241 
193.963,4088.623,167.639 
193.963,4038.623,149.389 
193.963,3988.623,139.38 
193.963,3938.623,128.452 
193.963,3888.623,111.56 
193.963,3838.623,101.892 
193.963,3788.623,118.717 
193.963,3738.623,119.18 
193.963,3688.623,131.432 
193.963,3638.623,122.395 
193.963,3588.623,125.289 
193.963,3538.623,123.135 
193.963,3488.623,128.098 
193.963,3438.623,133.034 
193.963,3388.623,139.513 
193.963,3338.623,136.338 
193.963,3288.623,130.769 
193.963,3238.623,129.304 
193.963,3188.623,128.431 
193.963,3138.623,144.132 
193.963,3088.623,166.258 
193.963,3038.623,161.364 
193.963,2988.623,141.613 
193.963,2938.623,128.582 
193.963,2888.623,121.409 
193.963,2838.623,126.292 
193.963,2788.623,150.133 
193.963,2738.623,167.171 
193.963,2688.623,133.371 
193.963,2638.623,144.218 
193.963,2588.623,133.371 
193.963,2538.623,152.981 
193.963,2488.623,129.009 
193.963,2438.623,121.093 
193.963,2388.623,154.597 
193.963,2338.623,198.795 
193.963,2288.623,194.855 
193.963,2238.623,173.246 
193.963,2188.623,159.93 
193.963,2138.623,170.679 
193.963,2088.623,187.982 
193.963,2038.623,203.716 
193.963,1988.623,240.908 
193.963,1938.623,228.767 
193.963,1888.623,200.018 
193.963,1838.623,177.555 
193.963,1788.623,139.704 
193.963,1738.623,133.82 
193.963,1688.623,126.612 
193.963,1638.623,116.808 
193.963,1588.623,110.858 
193.963,1538.623,110.667 
193.963,1488.623,102.263 
193.963,1438.623,102.33 
193.963,1388.623,116.338 
193.963,1338.623,78.806 
193.963,1288.623,77.795 
193.963,1238.623,144.512 
193.963,1188.623,148.287 
193.963,1138.623,139.442 
193.963,1088.623,126.446 
193.963,1038.623,77.795 
193.963,988.623,109.732 
193.963,938.623,88.773 
193.963,888.623,80.748 
193.963,838.623,77.337 
193.963,788.623,69.984 
193.963,738.623,70.022 
193.963,688.623,73.269 
193.963,638.623,77.519 
193.963,588.623,81.238 
193.963,538.623,87.935 
193.963,488.623,93.353 
193.963,438.623,99.739 
193.963,388.623,109.249 
193.963,338.623,119.104 
193.963,288.623,128.421 
193.963,238.623,136.481 
193.963,188.623,147.443 
193.963,138.623,147.954 
193.963,88.623,136.865 
193.963,38.623,139.882 
243.963,6738.623,298.534 
243.963,6688.623,302.081 
243.963,6638.623,359.153 
243.963,6588.623,388.743 
243.963,6538.623,413.165 
243.963,6488.623,433.559 
243.963,6438.623,442.348 
243.963,6388.623,447.098 
243.963,6338.623,431.701 
243.963,6288.623,404.578 
243.963,6238.623,384.393 
243.963,6188.623,381.31 
243.963,6138.623,361.545 
243.963,6088.623,319.528 
243.963,6038.623,282.284 
243.963,5988.623,309.903 
243.963,5938.623,311.215 
243.963,5888.623,302.005 
243.963,5838.623,307.025 
243.963,5788.623,344.724 
243.963,5738.623,341.713 
243.963,5688.623,324.215 
243.963,5638.623,333.338 
243.963,5588.623,331.012 
243.963,5538.623,347.384 
243.963,5488.623,374.683 
243.963,5438.623,398.239 
243.963,5388.623,417.416 
243.963,5338.623,408.116 
243.963,5288.623,373.438 
243.963,5238.623,346.147 
243.963,5188.623,337.556 
243.963,5138.623,323.968 
243.963,5088.623,317.509 
243.963,5038.623,294.525 
243.963,4988.623,260.225 
243.963,4938.623,257.839 
243.963,4888.623,259.111 
243.963,4838.623,263.621 
243.963,4788.623,294.433 
243.963,4738.623,302.867 
243.963,4688.623,296.411 
243.963,4638.623,269.453 
243.963,4588.623,237.61 
243.963,4538.623,256.495 
243.963,4488.623,253.531 
243.963,4438.623,242.836 
243.963,4388.623,219.17 
243.963,4338.623,216.264 
243.963,4288.623,201.612 
243.963,4238.623,188.654 
243.963,4188.623,197.143 
243.963,4138.623,204.389 
243.963,4088.623,185.426 
243.963,4038.623,165.516 
243.963,3988.623,155.467 
243.963,3938.623,143.927 
243.963,3888.623,132.237 
243.963,3838.623,122.531 
243.963,3788.623,140.759 
243.963,3738.623,142.202 
243.963,3688.623,141.15 
243.963,3638.623,140.833 
243.963,3588.623,145.051 
243.963,3538.623,143.166 
243.963,3488.623,141.942 
243.963,3438.623,133.623 
243.963,3388.623,130.655 
243.963,3338.623,130.333 
243.963,3288.623,128.93 
243.963,3238.623,129.69 
243.963,3188.623,127.53 
243.963,3138.623,124.436 
243.963,3088.623,144.267 
243.963,3038.623,137.443 
243.963,2988.623,120.03 
243.963,2938.623,112.563 
243.963,2888.623,111.935 
243.963,2838.623,108.545 
243.963,2788.623,125.299 
243.963,2738.623,139.963 
243.963,2688.623,158.575 
243.963,2638.623,133.371 
243.963,2588.623,133.371 
243.963,2538.623,176.011 
243.963,2488.623,139.59 
243.963,2438.623,117.525 
243.963,2388.623,139.639 
243.963,2338.623,171.6 
243.963,2288.623,168.066 
243.963,2238.623,156.706 
243.963,2188.623,147.477 
243.963,2138.623,160.62 
243.963,2088.623,170.968 
243.963,2038.623,199.662 
243.963,1988.623,211.092 
243.963,1938.623,203.83 
243.963,1888.623,168.555 
243.963,1838.623,151.982 
243.963,1788.623,132.375 
243.963,1738.623,125.404 
243.963,1688.623,121.323 
243.963,1638.623,114.939 
243.963,1588.623,109.642 
243.963,1538.623,106.043 
243.963,1488.623,102.362 
243.963,1438.623,93.13 
243.963,1388.623,99.836 
243.963,1338.623,122.635 
243.963,1288.623,77.795 
243.963,1238.623,125.141 
243.963,1188.623,135.351 
243.963,1138.623,123.25 
243.963,1088.623,77.795 
243.963,1038.623,77.795 
243.963,988.623,109.877 
243.963,938.623,95.273 
243.963,888.623,77.731 
243.963,838.623,77.069 
243.963,788.623,69.984 
243.963,738.623,70.293 
243.963,688.623,73.941 
243.963,638.623,78.648 
243.963,588.623,82.504 
243.963,538.623,87.949 
243.963,488.623,90.274 
243.963,438.623,96.194 
243.963,388.623,104.133 
243.963,338.623,111.664 
243.963,288.623,119.025 
243.963,238.623,120.016 
243.963,188.623,129.06 
243.963,138.623,137.207 
243.963,88.623,124.004 
243.963,38.623,131.267 
293.963,6738.623,293.281 
293.963,6688.623,311.745 
293.963,6638.623,370.961 
293.963,6588.623,393.649 
293.963,6538.623,422.684 
293.963,6488.623,452.539 
293.963,6438.623,470.094 
293.963,6388.623,470.042 
293.963,6338.623,432.543 
293.963,6288.623,403.501 
293.963,6238.623,381.303 
293.963,6188.623,361.586 
293.963,6138.623,357.307 
293.963,6088.623,330.187 
293.963,6038.623,294.948 
293.963,5988.623,267.918 
293.963,5938.623,281.734 
293.963,5888.623,271.215 
293.963,5838.623,314.445 
293.963,5788.623,308.275 
293.963,5738.623,296.02 
293.963,5688.623,301.054 
293.963,5638.623,300.365 
293.963,5588.623,329.031 
293.963,5538.623,344.551 
293.963,5488.623,373.738 
293.963,5438.623,403.355 
293.963,5388.623,432.866 
293.963,5338.623,404.917 
293.963,5288.623,368.353 
293.963,5238.623,358.636 
293.963,5188.623,370.639 
293.963,5138.623,354.237 
293.963,5088.623,327.313 
293.963,5038.623,288.941 
293.963,4988.623,278.577 
293.963,4938.623,258.885 
293.963,4888.623,281.7 
293.963,4838.623,301.713 
293.963,4788.623,300.143 
293.963,4738.623,340.011 
293.963,4688.623,313.833 
293.963,4638.623,273.082 
293.963,4588.623,274.848 
293.963,4538.623,290.641 
293.963,4488.623,281.658 
293.963,4438.623,264.244 
293.963,4388.623,249.959 
293.963,4338.623,232.754 
293.963,4288.623,218.231 
293.963,4238.623,195.77 
293.963,4188.623,182.566 
293.963,4138.623,189.601 
293.963,4088.623,164.854 
293.963,4038.623,158.064 
293.963,3988.623,157.16 
293.963,3938.623,149.279 
293.963,3888.623,143.697 
293.963,3838.623,137.935 
293.963,3788.623,139.999 
293.963,3738.623,141.786 
293.963,3688.623,141.248 
293.963,3638.623,138.718 
293.963,3588.623,138.718 
293.963,3538.623,138.774 
293.963,3488.623,138.801 
293.963,3438.623,138.988 
293.963,3388.623,138.527 
293.963,3338.623,134.047 
293.963,3288.623,134.871 
293.963,3238.623,141.339 
293.963,3188.623,134.559 
293.963,3138.623,126.909 
293.963,3088.623,120.703 
293.963,3038.623,120.003 
293.963,2988.623,114.082 
293.963,2938.623,122.422 
293.963,2888.623,131.056 
293.963,2838.623,111.654 
293.963,2788.623,104.979 
293.963,2738.623,123.881 
293.963,2688.623,139.874 
293.963,2638.623,166.985 
293.963,2588.623,178.849 
293.963,2538.623,177.945 
293.963,2488.623,160.121 
293.963,2438.623,117.281 
293.963,2388.623,117.65 
293.963,2338.623,148.428 
293.963,2288.623,152.701 
293.963,2238.623,145.248 
293.963,2188.623,138.065 
293.963,2138.623,152.093 
293.963,2088.623,171.346 
293.963,2038.623,172.376 
293.963,1988.623,196.504 
293.963,1938.623,190.947 
293.963,1888.623,165.849 
293.963,1838.623,144.03 
293.963,1788.623,125.175 
293.963,1738.623,118.779 
293.963,1688.623,109.534 
293.963,1638.623,105.05 
293.963,1588.623,101.997 
293.963,1538.623,99.99 
293.963,1488.623,97.681 
293.963,1438.623,91.601 
293.963,1388.623,88.217 
293.963,1338.623,114.692 
293.963,1288.623,113.183 
293.963,1238.623,77.795 
293.963,1188.623,77.795 
293.963,1138.623,77.795 
293.963,1088.623,77.795 
293.963,1038.623,92.603 
293.963,988.623,113.308 
293.963,938.623,87.714 
293.963,888.623,77.081 
293.963,838.623,71.858 
293.963,788.623,69.984 
293.963,738.623,70.919 
293.963,688.623,74.446 
293.963,638.623,78.979 
293.963,588.623,83.036 
293.963,538.623,86.72 
293.963,488.623,89.743 
293.963,438.623,93.061 
293.963,388.623,98.166 
293.963,338.623,104.339 
293.963,288.623,107.618 
293.963,238.623,112.249 
293.963,188.623,116.238 
293.963,138.623,120.594 
293.963,88.623,117.784 
293.963,38.623,119.575 
343.963,6738.623,298.016 
343.963,6688.623,314.951 
343.963,6638.623,353.236 
343.963,6588.623,391.362 
343.963,6538.623,414.208 
343.963,6488.623,446.14 
343.963,6438.623,478.748 
343.963,6388.623,475.819 
343.963,6338.623,432.485 
343.963,6288.623,403.486 
343.963,6238.623,380.941 
343.963,6188.623,357.255 
343.963,6138.623,347.812 
343.963,6088.623,346.556 
343.963,6038.623,322.228 
343.963,5988.623,280.747 
343.963,5938.623,257.496 
343.963,5888.623,253.277 
343.963,5838.623,287.363 
343.963,5788.623,274.613 
343.963,5738.623,277.353 
343.963,5688.623,303.194 
343.963,5638.623,334.836 
343.963,5588.623,356.919 
343.963,5538.623,387.174 
343.963,5488.623,384.663 
343.963,5438.623,404.222 
343.963,5388.623,430.377 
343.963,5338.623,423.915 
343.963,5288.623,402.578 
343.963,5238.623,392.044 
343.963,5188.623,387.927 
343.963,5138.623,351.292 
343.963,5088.623,318.795 
343.963,5038.623,319.675 
343.963,4988.623,287.335 
343.963,4938.623,268.47 
343.963,4888.623,291.214 
343.963,4838.623,328.603 
343.963,4788.623,329.331 
343.963,4738.623,363.081 
343.963,4688.623,341.67 
343.963,4638.623,308.717 
343.963,4588.623,325.112 
343.963,4538.623,318.838 
343.963,4488.623,302.09 
343.963,4438.623,281.49 
343.963,4388.623,268.741 
343.963,4338.623,253.748 
343.963,4288.623,233.24 
343.963,4238.623,207.352 
343.963,4188.623,181.275 
343.963,4138.623,162.478 
343.963,4088.623,157.739 
343.963,4038.623,154.524 
343.963,3988.623,153.444 
343.963,3938.623,154.632 
343.963,3888.623,155.776 
343.963,3838.623,154.991 
343.963,3788.623,159.408 
343.963,3738.623,167.733 
343.963,3688.623,181.518 
343.963,3638.623,168.203 
343.963,3588.623,160.739 
343.963,3538.623,156.074 
343.963,3488.623,158.244 
343.963,3438.623,154.576 
343.963,3388.623,165.512 
343.963,3338.623,177.801 
343.963,3288.623,178.706 
343.963,3238.623,151.171 
343.963,3188.623,137.826 
343.963,3138.623,131.083 
343.963,3088.623,120.06 
343.963,3038.623,118.732 
343.963,2988.623,142.741 
343.963,2938.623,166.584 
343.963,2888.623,141.415 
343.963,2838.623,138.023 
343.963,2788.623,113.33 
343.963,2738.623,104.979 
343.963,2688.623,123.828 
343.963,2638.623,146.062 
343.963,2588.623,161.444 
343.963,2538.623,155.211 
343.963,2488.623,156.722 
343.963,2438.623,130.361 
343.963,2388.623,107.033 
343.963,2338.623,126.286 
343.963,2288.623,142.63 
343.963,2238.623,124.925 
343.963,2188.623,143.476 
343.963,2138.623,152.584 
343.963,2088.623,151.627 
343.963,2038.623,155.287 
343.963,1988.623,165.896 
343.963,1938.623,176.333 
343.963,1888.623,144.66 
343.963,1838.623,138.632 
343.963,1788.623,142.752 
343.963,1738.623,131.102 
343.963,1688.623,121.618 
343.963,1638.623,116.16 
343.963,1588.623,104.588 
343.963,1538.623,103.891 
343.963,1488.623,99.381 
343.963,1438.623,99.333 
343.963,1388.623,86.517 
343.963,1338.623,90.682 
343.963,1288.623,109.34 
343.963,1238.623,116.449 
343.963,1188.623,77.862 
343.963,1138.623,108.04 
343.963,1088.623,105.005 
343.963,1038.623,107.957 
343.963,988.623,98.951 
343.963,938.623,80.509 
343.963,888.623,74.124 
343.963,838.623,70.741 
343.963,788.623,69.984 
343.963,738.623,71.211 
343.963,688.623,74.493 
343.963,638.623,78.745 
343.963,588.623,83.082 
343.963,538.623,87.34 
343.963,488.623,90.541 
343.963,438.623,92.261 
343.963,388.623,94.471 
343.963,338.623,97.334 
343.963,288.623,99.008 
343.963,238.623,105.516 
343.963,188.623,109.264 
343.963,138.623,111.26 
343.963,88.623,111.816 
343.963,38.623,108.777 
393.963,6738.623,300.788 
393.963,6688.623,309.761 
393.963,6638.623,330.313 
393.963,6588.623,359.65 
393.963,6538.623,397.504 
393.963,6488.623,432.343 
393.963,6438.623,471.592 
393.963,6388.623,476.383 
393.963,6338.623,435.732 
393.963,6288.623,406.307 
393.963,6238.623,376.041 
393.963,6188.623,349.279 
393.963,6138.623,336.343 
393.963,6088.623,331.077 
393.963,6038.623,329.12 
393.963,5988.623,303.636 
393.963,5938.623,280.412 
393.963,5888.623,246.691 
393.963,5838.623,258.776 
393.963,5788.623,257.274 
393.963,5738.623,278.533 
393.963,5688.623,312.448 
393.963,5638.623,352.525 
393.963,5588.623,384.597 
393.963,5538.623,405.05 
393.963,5488.623,403.4 
393.963,5438.623,384.717 
393.963,5388.623,410.961 
393.963,5338.623,430.895 
393.963,5288.623,427.735 
393.963,5238.623,418.198 
393.963,5188.623,383.495 
393.963,5138.623,362.761 
393.963,5088.623,340.014 
393.963,5038.623,347.854 
393.963,4988.623,308.59 
393.963,4938.623,280.745 
393.963,4888.623,298.204 
393.963,4838.623,333.844 
393.963,4788.623,366.704 
393.963,4738.623,363.907 
393.963,4688.623,342.563 
393.963,4638.623,334.9 
393.963,4588.623,339.797 
393.963,4538.623,322.075 
393.963,4488.623,305.528 
393.963,4438.623,289.127 
393.963,4388.623,273.396 
393.963,4338.623,253.618 
393.963,4288.623,233.439 
393.963,4238.623,199.935 
393.963,4188.623,175.717 
393.963,4138.623,154.768 
393.963,4088.623,155.522 
393.963,4038.623,157.539 
393.963,3988.623,157.907 
393.963,3938.623,160.432 
393.963,3888.623,169.268 
393.963,3838.623,163.33 
393.963,3788.623,171.08 
393.963,3738.623,166.829 
393.963,3688.623,184.711 
393.963,3638.623,191.194 
393.963,3588.623,185.244 
393.963,3538.623,170.932 
